CHEKLIST	NAME	LABEL	DESCRIPTION	MANDATORY	VALUE	UNIT	REGEX_VALUE
ERC000029	collection date	collection date	"The date of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid ISO8601 compliant times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01; 2008."	mandatory			(^[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?(/[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?)?$)|(^not collected$)|(^not provided$)|(^restricted access$)
ERC000029	geographic location (altitude)	geographic location (altitude)	The altitude of the sample is the vertical distance between Earth's surface above Sea Level and the sampled position in the air.	optional		m	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000029	geographic location (country and/or sea)	geographic location (country and/or sea)	The geographical origin of the sample as defined by the country or sea. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html).	mandatory	Afghanistan@Albania@Algeria@American Samoa@Andorra@Angola@Anguilla@Antarctica@Antigua and Barbuda@Arctic Ocean@Argentina@Armenia@Aruba@Ashmore and Cartier Islands@Atlantic Ocean@Australia@Austria@Azerbaijan@Bahamas@Bahrain@Baker Island@Baltic Sea@Bangladesh@Barbados@Bassas da India@Belarus@Belgium@Belize@Benin@Bermuda@Bhutan@Bolivia@Borneo@Bosnia and Herzegovina@Botswana@Bouvet Island@Brazil@British Virgin Islands@Brunei@Bulgaria@Burkina Faso@Burundi@Cambodia@Cameroon@Canada@Cape Verde@Cayman Islands@Central African Republic@Chad@Chile@China@Christmas Island@Clipperton Island@Cocos Islands@Colombia@Comoros@Cook Islands@Coral Sea Islands@Costa Rica@Cote d'Ivoire@Croatia@Cuba@Curacao@Cyprus@Czech Republic@Democratic Republic of the Congo@Denmark@Djibouti@Dominica@Dominican Republic@East Timor@Ecuador@Egypt@El Salvador@Equatorial Guinea@Eritrea@Estonia@Ethiopia@Europa Island@Falkland Islands (Islas Malvinas)@Faroe Islands@Fiji@Finland@France@French Guiana@French Polynesia@French Southern and Antarctic Lands@Gabon@Gambia@Gaza Strip@Georgia@Germany@Ghana@Gibraltar@Glorioso Islands@Greece@Greenland@Grenada@Guadeloupe@Guam@Guatemala@Guernsey@Guinea@Guinea-Bissau@Guyana@Haiti@Heard Island and McDonald Islands@Honduras@Hong Kong@Howland Island@Hungary@Iceland@India@Indian Ocean@Indonesia@Iran@Iraq@Ireland@Isle of Man@Israel@Italy@Jamaica@Jan Mayen@Japan@Jarvis Island@Jersey@Johnston Atoll@Jordan@Juan de Nova Island@Kazakhstan@Kenya@Kerguelen Archipelago@Kingman Reef@Kiribati@Kosovo@Kuwait@Kyrgyzstan@Laos@Latvia@Lebanon@Lesotho@Liberia@Libya@Liechtenstein@Lithuania@Luxembourg@Macau@Macedonia@Madagascar@Malawi@Malaysia@Maldives@Mali@Malta@Marshall Islands@Martinique@Mauritania@Mauritius@Mayotte@Mediterranean Sea@Mexico@Micronesia@Midway Islands@Moldova@Monaco@Mongolia@Montenegro@Montserrat@Morocco@Mozambique@Myanmar@Namibia@Nauru@Navassa Island@Nepal@Netherlands@New Caledonia@New Zealand@Nicaragua@Niger@Nigeria@Niue@Norfolk Island@North Korea@North Sea@Northern Mariana Islands@Norway@Oman@Pacific Ocean@Pakistan@Palau@Palmyra Atoll@Panama@Papua New Guinea@Paracel Islands@Paraguay@Peru@Philippines@Pitcairn Islands@Poland@Portugal@Puerto Rico@Qatar@Republic of the Congo@Reunion@Romania@Ross Sea@Russia@Rwanda@Saint Helena@Saint Kitts and Nevis@Saint Lucia@Saint Pierre and Miquelon@Saint Vincent and the Grenadines@Samoa@San Marino@Sao Tome and Principe@Saudi Arabia@Senegal@Serbia@Seychelles@Sierra Leone@Singapore@Sint Maarten@Slovakia@Slovenia@Solomon Islands@Somalia@South Africa@South Georgia and the South Sandwich Islands@South Korea@Southern Ocean@Spain@Spratly Islands@Sri Lanka@Sudan@Suriname@Svalbard@Swaziland@Sweden@Switzerland@Syria@Taiwan@Tajikistan@Tanzania@Tasman Sea@Thailand@Togo@Tokelau@Tonga@Trinidad and Tobago@Tromelin Island@Tunisia@Turkey@Turkmenistan@Turks and Caicos Islands@Tuvalu@USA@Uganda@Ukraine@United Arab Emirates@United Kingdom@Uruguay@Uzbekistan@Vanuatu@Venezuela@Viet Nam@Virgin Islands@Wake Island@Wallis and Futuna@West Bank@Western Sahara@Yemen@Zambia@Zimbabwe@not applicable@not collected@not provided@restricted access		
ERC000029	geographic location (latitude)	geographic location (latitude)	The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in WGS84 system	mandatory		DD	(^.*[+-]?[0-9]+.?[0-9]*.*$)|(^not collected$)|(^not provided$)|(^restricted access$)
ERC000029	geographic location (longitude)	geographic location (longitude)	The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in WGS84 system	mandatory		DD	(^.*[+-]?[0-9]+.?[0-9]*.*$)|(^not collected$)|(^not provided$)|(^restricted access$)
ERC000029	geographic location (region and locality)	geographic location (region and locality)	The geographical origin of the sample as defined by the specific region name followed by the locality name.	optional			
ERC000029	identified_by	identified_by	name of the expert who identified the specimen taxonomically	optional			
ERC000029	geographic location (depth)	geographic location (depth)	Depth is defined as the vertical distance below surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples.	optional		m	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000029	amount or size of sample collected	amount or size of sample collected	Amount or size of sample (volume, mass or area) that was collected	optional		L@g@kg@m2@m3	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000029	environmental_sample	environmental_sample	identifies sequences derived by direct molecular isolation from a bulk environmental DNA sample (by PCR with or without subsequent cloning of the product, DGGE, or other anonymous methods) with no reliable identification of the source organism	mandatory	No@Yes		
ERC000029	mating_type	mating_type	"mating type of the organism from which the sequence was obtained; mating type is used for prokaryotes, and for eukaryotes that undergo meiosis without sexually dimorphic gametes"	optional			
ERC000029	genotype	genotype	name or code for genotype of organism	optional			
ERC000029	pathotype	pathotype	name or code for pathotype of organism	optional			
ERC000029	host disease status	host disease status	"list of diseases with which the host has been diagnosed; can include multiple diagnoses. The value of the field depends on host; for humans the terms should be chosen from DO (Disease Ontology) at http://www.disease-ontology.org, other hosts are free text"	optional			
ERC000029	host disease outcome	host disease outcome	Disease outcome in the host.	optional	dead@recovered@recovered with sequelae		
ERC000029	host subject id	host subject id	a unique identifier by which each subject can be referred to, de-identified, e.g. #131	optional			
ERC000029	host age	host age	"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees"	optional		centuries@days@decades@hours@minutes@months@seconds@weeks@years	(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000029	host taxid	host taxid	NCBI taxon id of the host, e.g. 9606	optional			[+-]?[0-9]+
ERC000029	host life stage	host life stage	description of life stage of host	optional			
ERC000029	host health state	host health state	Health status of the host at the time of sample collection.	mandatory	diseased@healthy@not applicable@not collected@not provided@restricted access		
ERC000029	host sex	host sex	Gender or sex of the host.	optional	female@hermaphrodite@male@neuter@not applicable@not collected@not provided@other@restricted access		
ERC000029	lab_host	lab_host	scientific name of the laboratory host used to propagate the source organism from which the sample was obtained	optional			
ERC000029	host scientific name	host scientific name	Scientific name of the natural (as opposed to laboratory) host to the organism from which sample was obtained.	mandatory			
ERC000029	passage_history	passage_history	details of passage of culture between time of isolation and sequencing	optional			
ERC000029	sample storage conditions	sample storage conditions	Conditions at which sample was stored, usually storage temperature, duration and location	optional			
ERC000029	Is the sequenced pathogen host associated?	Is the sequenced pathogen host associated?	Is the sequenced pathogen host associated? ('Yes' or 'No')	mandatory	No@Yes		
ERC000029	bio_material	bio_material	identifier for the biological material from which the sample was obtained, with optional institution code and collection code for the place where it is currently stored.	optional			
ERC000029	culture_collection	culture_collection	institution code and identifier for the culture from which the sample was obtained, with optional collection code.	optional			
ERC000029	specimen_voucher	specimen_voucher	identifier for the specimen from which the sample was obtained	optional			
ERC000029	isolate	isolate	individual isolate from which the sample was obtained	mandatory			
ERC000029	sub_species	sub_species	name of sub-species of organism from which sample was obtained	optional			
ERC000029	sub_strain	sub_strain	"name or identifier of a genetically or otherwise modified strain from which sample was obtained, derived from a parental strain (which should be annotated in the strain field; sub_strain from which sample was obtained"	optional			
ERC000029	sub_group	sub_group	name of sub-group of organism from which sample was obtained	optional			
ERC000029	sub_type	sub_type	name of sub-type of organism from which sample was obtained	optional			
ERC000029	serovar	serovar	serological variety of a species (usually a prokaryote) characterized by its antigenic properties	recommended			
ERC000029	strain	strain	Name of the strain from which the sample was obtained.	recommended			
ERC000029	host disease stage	host disease stage	disease stage of host	optional			
ERC000029	isolation source host-associated	isolation source host-associated	Name of host tissue or organ sampled for analysis. Example: tracheal tissue	recommended			
ERC000029	host description	host description	Other descriptive information relating to the host.	optional			
ERC000029	isolation source non-host-associated	isolation source non-host-associated	Describes the physical, environmental and/or local geographical source of the biological sample from which the sample was derived. Example: soil	recommended			
ERC000030	Event Label	Event Label	"An Event corresponds to the deployment of a sampling device. It is bound in space and time. The Event Label is a unique identifier composed of the project prefix ""TARA"", sampling date/time ""yyyymmddThh:mm:ssZ"", station number ""000"" and a short label to indicate the sampling device used, e.g. ""EVENT_CAST"", ""EVENT_NET"", ""EVENT_PUMP"". Example: TARA_20110416T1508Z_100_EVENT_CAST."	recommended			
ERC000030	Event Date/Time Start	Event Date/Time Start	Date and time in UTC when the sampling event started, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: yyyy-mm-ddThh:mm:ssZ. Example: 2011-04-16T15:05:30Z.	mandatory			^[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?$
ERC000030	Event Date/Time End	Event Date/Time End	Date and time in UTC when the sampling event ended, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: yyyy-mm-ddThh:mm:ssZ. Example: 2011-04-16T15:38:00Z.	recommended			^[0-9]{4}(-[0-9]{2}(-[0-9]{2}(T[0-9]{2}:[0-9]{2}(:[0-9]{2})?Z?([+-][0-9]{1,2})?)?)?)?$
ERC000030	Latitude Start	Latitude Start	"Latitude of the location where the sampling event started, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: ##.####, Decimal degrees; North= +, South= -; Use WGS 84 for GPS data. Example: -24.6666."	mandatory		DD	[+-]?[0-9]+.?[0-9]*
ERC000030	Longitude Start	Longitude Start	"Longitude of the location where the sampling event started, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: ###.####, Decimal degrees; East= +, West= -; Use WGS 84 for GPS data. Example: -096.1012."	mandatory		DD	[+-]?[0-9]+.?[0-9]*
ERC000030	Latitude End	Latitude End	"Latitude of the location where the sampling event ended, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: ##.####, Decimal degrees; North= +, South= -; Use WGS 84 for GPS data. Example: -24.6643."	recommended		DD	[+-]?[0-9]+.?[0-9]*
ERC000030	Longitude End	Longitude End	"Longitude of the location where the sampling event ended, e.g. each CTD cast, net tow, or bucket collection is a distinct event. Format: ###.####, Decimal degrees; East= +, West= -; Use WGS 84 for GPS data. Example: -096.1171."	recommended		DD	[+-]?[0-9]+.?[0-9]*
ERC000030	Depth	Depth	The distance below the surface of the water at which a measurement was made or a sample was collected. Format: ####.##, Positive below the sea surface. SDN:P06:46:ULAA for m. Example: 14.71	mandatory		m	([0-9]*\.)?[0-9]+\s?([-]\s?([0-9]*\.)?[0-9]+)?
ERC000030	Sample Collection Device	Sample Collection Device	The sampling device(s) used for the Event. Example: CTD(sbe9C)/Rosette with Niskin bottles.	recommended			
ERC000030	Protocol Label	Protocol Label	Identifies the protocol used to produce the sample, e.g. filtration and preservation. Example: BACT_NUC_W0.22-1.6.	mandatory			
ERC000030	Size Fraction Lower Threshold	Size Fraction Lower Threshold	SAMPLE_PROTOCOL_Size-Fraction_Lower-Threshold_(µm) indicates the lower size threshold. Materials smaller than the size threshold are excluded from the sample. Example: 0.22 µm	recommended			
ERC000030	Size Fraction Upper Threshold	Size Fraction Upper Threshold	SAMPLE_PROTOCOL_Size-Fraction_Upper-Threshold_(µm) indicates the upper size threshold. Materials larger than the size threshold are excluded from the sample.Example: 1.6 µm	recommended			
ERC000030	Sample Status	Sample Status	Refers to the completness of sample metadata validation. Example: preliminary but can be used to provide data discovery services.	recommended			
ERC000030	Last Update Date	Last Update Date	Date of the last update of this sample in the SAMPLES REGISTRY. Example: 2014-03-01Z.	recommended			
ERC000030	project name	project name	Name of the project within which the sequencing was organized	mandatory			
ERC000030	environmental package	environmental package	MIGS/MIMS/MIMARKS extension for reporting of measurements and observations obtained from one or more of the environments where the sample was obtained. All environmental packages listed here are further defined in separate subtables. By giving the name of the environmental package, a selection of fields can be made from the subtables and can be reported	mandatory	water		
ERC000030	environment (biome)	environment (biome)	Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous woodland, or coral reef. EnvO (v 2013-06-14) terms can be found via the link: www.environmentontology.org/Browse-EnvO	mandatory			
ERC000030	environment (feature)	environment (feature)	Environmental feature level includes geographic environmental features. Compared to biome, feature is a descriptor of the more local environment. Examples include: harbor, cliff, or lake. EnvO (v 2013-06-14) terms can be found via the link: www.environmentontology.org/Browse-EnvO	mandatory			
ERC000030	environment (material)	environment (material)	The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water. EnvO (v 2013-06-14) terms can be found via the link: www.environmentontology.org/Browse-EnvO	mandatory			
ERC000030	Sampling Campaign	Sampling Campaign	Refers to a finite or indefinite activity aiming at collecting data/samples, e.g. a cruise, a time series, a mesocosm experiment. Example: TARA_20110401Z.	mandatory			
ERC000030	Sampling Station	Sampling Station	Refers to the site/station where data/sample collection is performed. Example: TARA_100.	mandatory			
ERC000030	Sampling Platform	Sampling Platform	Refers to the unique stage from which the sampling device has been deployed. Includes Platform category from SDN:L06, http://seadatanet.maris2.nl/v_bodc_vocab_v2/search.asp?lib=L06, and Platform name. Example: Research Vessel Tara.	mandatory			
ERC000030	Marine Region	Marine Region	The geographical origin of the sample as defined by the marine region name chosen from the Marine Regions vocabulary at http://www.marineregions.org/. Example: Aegean Sea.	mandatory			
ERC000030	Salinity Sensor	Salinity Sensor	Salinity of water at the time of taking the sample. Format: ##.####, SDN:P02:75:PSAL, SDN:P06:46:UGKG for PSU. Example: 39.2268.	mandatory		psu	[+-]?(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
ERC000030	Oxygen Sensor	Oxygen Sensor	Oxygen concentration parameters in the water column measured in volts and converted to micromoles per kilogrammes. Format: ###.####, SDN:P02:75:DOXY, SDN:P06:46:KGUM for µmol/kg. Example: 217.7895.	recommended		µmol/kg	[+-]?(0|((0\.)|([1-9][0-9]*\.?))[0-9]*)([Ee][+-]?[0-9]+)?
